,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
319,0.488720804,0.625642955,0.050180685,1,0.497276455,0.619409621,0.059751619,1,0.497250795,0.61703676,0.059828587,1,0.497338831,0.614722908,0.059688509,1,0.49741134,0.621778369,0.031711135,1,0.497724712,0.620948493,0.031713836,1,0.497962147,0.620105326,0.031596962,1,0.494480997,0.602584958,0.107882574,1,0.494932413,0.610432208,-0.020773396,1,0.480197132,0.620737672,0.070873067,0.999998093,0.480821937,0.622721672,0.034798019,0.99999845,0.444247246,0.581820905,0.198370844,0.999880672,0.456678391,0.603910387,-0.142718956,0.999967933,0.420303673,0.64070636,0.263998419,0.120128587,0.438337982,0.682954431,-0.29321292,0.99761641,0.448317111,0.711762547,0.237045482,0.136701137,0.468079567,0.746624529,-0.334640741,0.981876075,0.46156469,0.726923168,0.24755542,0.137952119,0.475875795,0.761234164,-0.335616738,0.963926256,0.464328587,0.730980814,0.222777799,0.157629207,0.480466604,0.755033851,-0.334697187,0.959672511,0.459523767,0.727921546,0.224473149,0.140773103,0.476024091,0.747843444,-0.333223283,0.942076504,0.302285463,0.626896143,0.113221981,0.999802291,0.301200837,0.641849875,-0.112908944,0.999958754,0.193883643,0.658022583,0.112549901,0.651602805,0.184844583,0.672284961,-0.119965471,0.998645723,0.088566132,0.66549778,0.14734143,0.776649833,0.076430209,0.681068659,-0.11216291,0.992865562,0.067877658,0.651926458,0.147184759,0.907193124,0.057532806,0.665439487,-0.116089962,0.979063272,0.077553794,0.727208734,0.092550799,0.874447405,0.062273938,0.743613482,-0.199384958,0.979708731
320,0.490458548,0.626649082,0.064175069,1,0.498687506,0.619873226,0.071562961,1,0.498427302,0.617211521,0.071690455,1,0.498269796,0.614788234,0.071610093,1,0.499081373,0.623030365,0.0423766,1,0.499378145,0.622459769,0.042424567,1,0.499594539,0.621882498,0.042381607,1,0.494556606,0.602671802,0.109109774,1,0.496004999,0.612484872,-0.021966014,0.999999881,0.481488228,0.621417463,0.082363248,0.999997616,0.482451677,0.624276102,0.044533141,0.999997377,0.445090055,0.579668581,0.19113633,0.999895334,0.45698756,0.608971238,-0.140052736,0.999940872,0.429293871,0.644980371,0.26769641,0.190429866,0.43939653,0.689047813,-0.233810306,0.997532248,0.454764187,0.726495206,0.250589609,0.216413274,0.467756987,0.747380912,-0.207022712,0.978097796,0.467427671,0.744016409,0.263128042,0.221257031,0.475337803,0.761912107,-0.228291437,0.951054811,0.470109403,0.747133136,0.234711558,0.244747415,0.479775012,0.75585252,-0.218002871,0.945290804,0.465094656,0.74364841,0.237290353,0.221314326,0.475602329,0.748562932,-0.200522542,0.922072887,0.302420318,0.626942635,0.112835094,0.999856472,0.301227391,0.645509958,-0.112480104,0.999968648,0.196490347,0.65949434,0.117950581,0.717551172,0.18519716,0.674462557,-0.112366855,0.999125063,0.091722779,0.666188538,0.168164477,0.8145926,0.077630423,0.681252897,-0.10434024,0.995659411,0.071568817,0.652184844,0.169675037,0.901591003,0.058976602,0.665640295,-0.108184859,0.984090626,0.081222638,0.72721535,0.122582078,0.89443624,0.064220183,0.744113088,-0.184965521,0.986284018
321,0.49191609,0.627323806,0.057437949,1,0.500147402,0.620580137,0.066570401,1,0.499966085,0.61797595,0.066703059,1,0.499886662,0.615508437,0.066593423,1,0.500437438,0.623390019,0.037402458,1,0.500733137,0.622656107,0.037436094,0.999999881,0.500946939,0.621903241,0.037378766,1,0.496183872,0.603042841,0.109699488,1,0.497287035,0.611928999,-0.021792386,0.999999881,0.483041465,0.62208885,0.078076482,0.999994755,0.483854294,0.624439359,0.040378146,0.999995351,0.4469935,0.579740644,0.194525436,0.999915242,0.457480818,0.60751164,-0.14030014,0.999965906,0.428866804,0.641975045,0.276424646,0.061185498,0.439562947,0.686749697,-0.260978669,0.994536042,0.4536632,0.719006181,0.269809633,0.088539861,0.467214525,0.747389257,-0.276542097,0.967506886,0.465344995,0.735872805,0.283153117,0.093594238,0.47425589,0.761777818,-0.301146567,0.940316439,0.467629969,0.739637911,0.257538229,0.106756486,0.478480428,0.755826116,-0.291870832,0.934483528,0.463090241,0.73636508,0.257563353,0.095560797,0.474695116,0.748551369,-0.271418005,0.90777123,0.303808987,0.629728019,0.112803504,0.999838233,0.302565634,0.646966994,-0.112445749,0.999968648,0.197884709,0.661796153,0.117033683,0.466177046,0.185420185,0.67434895,-0.118292235,0.997628629,0.092755444,0.670124352,0.154563338,0.693220556,0.077734277,0.680761874,-0.118600309,0.99161607,0.072105229,0.656551898,0.154191762,0.85796082,0.059013136,0.665058196,-0.122722246,0.973415673,0.082090989,0.731837928,0.103152454,0.82201755,0.06342826,0.742283404,-0.201271698,0.975125194
322,0.494969755,0.629416049,0.039825428,1,0.503116488,0.622502327,0.050978839,1,0.50304085,0.620539069,0.051125981,1,0.503055453,0.618648291,0.051009946,1,0.503330171,0.623972833,0.022510279,1,0.503603518,0.622897744,0.022514973,1,0.503806233,0.621816754,0.02241328,1,0.499075472,0.606840551,0.102662943,1,0.499600738,0.611832619,-0.025688455,0.999999881,0.485855818,0.625895083,0.062959746,0.999995232,0.486372709,0.626536071,0.026586616,0.999995947,0.446982712,0.589419484,0.196098626,0.999922395,0.459595203,0.608798325,-0.148471251,0.99997735,0.427268207,0.642906845,0.290531129,0.042399742,0.440385431,0.685618281,-0.325527757,0.9855479,0.455090582,0.718689799,0.308515161,0.061140802,0.466834307,0.747537792,-0.417232126,0.914315701,0.466645658,0.734489977,0.321273535,0.068308383,0.473600626,0.761157334,-0.447465748,0.884536982,0.469816208,0.738076389,0.294454992,0.08079268,0.477650166,0.755576849,-0.438210011,0.883089066,0.465542883,0.735077858,0.295940489,0.072851226,0.473893315,0.749222457,-0.413964808,0.84648037,0.306247056,0.634496927,0.112727366,0.99984777,0.305144846,0.647528887,-0.112389863,0.999977231,0.198792562,0.659693778,0.118794955,0.358363777,0.186468914,0.674363911,-0.12766552,0.992792606,0.094252154,0.666125953,0.156657413,0.600652039,0.07971248,0.67986089,-0.124534808,0.982955277,0.073038265,0.653446257,0.155932516,0.784546733,0.060879909,0.66435349,-0.128297582,0.946367681,0.083865188,0.726079702,0.103155591,0.703889191,0.064106144,0.740693092,-0.207928628,0.954412282
323,0.497713894,0.632745326,0.041723352,1,0.505542994,0.625249505,0.053204812,1,0.505403101,0.623233795,0.053346645,1,0.505360305,0.621271729,0.053228099,1,0.505886197,0.626843035,0.024616545,1,0.5061813,0.625754595,0.024620803,0.999999881,0.506412804,0.624668241,0.024533983,1,0.501267731,0.609130681,0.103371061,1,0.502176166,0.614590526,-0.02479833,0.999999881,0.488714308,0.629231751,0.064048581,0.999992967,0.489335954,0.629962504,0.027533129,0.99999392,0.44974938,0.591854036,0.196225971,0.999889731,0.462666363,0.612769485,-0.148382634,0.999957561,0.433345944,0.650747538,0.281080157,0.061869189,0.441494554,0.688310027,-0.316833258,0.990148544,0.459386915,0.725938559,0.275564879,0.099866331,0.466625154,0.748736501,-0.394756317,0.951176167,0.47096771,0.741487324,0.286911964,0.105931923,0.473637491,0.761699021,-0.424879223,0.924607098,0.473623127,0.744742513,0.260569125,0.122014411,0.477420479,0.756183028,-0.415176302,0.919972062,0.4692913,0.74187398,0.262703836,0.109745577,0.473547935,0.750324368,-0.390816629,0.889400542,0.310588539,0.638472259,0.112603426,0.999862313,0.309841037,0.652681947,-0.112274125,0.999977112,0.202259749,0.661528707,0.11612092,0.347421795,0.189350814,0.677455366,-0.126334861,0.993592441,0.098239899,0.665499151,0.153842658,0.551929891,0.082138598,0.680354416,-0.124088749,0.976308227,0.078206852,0.652563095,0.150911897,0.782487214,0.064088151,0.664244413,-0.12805149,0.936117828,0.086562291,0.72332561,0.100118235,0.722616255,0.065764531,0.741077304,-0.208766192,0.944570959
324,0.502637088,0.638436913,0.05047236,1,0.510126889,0.629024446,0.063073866,1,0.510160327,0.626968324,0.063198589,0.999999881,0.510292172,0.624956667,0.063055471,1,0.509806752,0.6304878,0.033777073,1,0.509780765,0.629234374,0.033773247,0.999999762,0.509693205,0.627986193,0.033636853,1,0.505722165,0.611845374,0.113654017,1,0.504282594,0.617002845,-0.017630538,0.999999642,0.494115204,0.635412991,0.072315171,0.999988437,0.49376756,0.635674357,0.034924157,0.999989748,0.454788864,0.597225845,0.200034186,0.999809563,0.464960724,0.615276217,-0.143061802,0.999942303,0.449969918,0.653310895,0.279222459,0.033976771,0.440533966,0.688148439,-0.308561802,0.968674541,0.489298344,0.72394681,0.257634997,0.073338762,0.468247235,0.747084677,-0.399641007,0.912691236,0.503520668,0.732710481,0.274459064,0.089015275,0.475484759,0.760388374,-0.433065414,0.889892399,0.50571382,0.73111546,0.244589046,0.102625683,0.479346186,0.754727364,-0.427072674,0.887547314,0.501035988,0.730982721,0.242947102,0.084712252,0.475560099,0.749031782,-0.39747721,0.835035682,0.315653861,0.640280426,0.11267297,0.999824345,0.315026999,0.652887762,-0.112384163,0.99998033,0.20666936,0.660374045,0.114553034,0.179810271,0.194875747,0.678924143,-0.134776026,0.982803822,0.101989605,0.664910138,0.137037605,0.352366269,0.083978996,0.679524243,-0.153979421,0.936489046,0.081829585,0.652386844,0.133149773,0.71295017,0.064594954,0.663423121,-0.160069734,0.888240576,0.090912208,0.720581949,0.073954031,0.557047248,0.069396794,0.740910649,-0.249686331,0.871138036
325,0.498779237,0.639365852,0.036405031,1,0.506842732,0.630584657,0.052568574,1,0.506976783,0.6288715,0.052695077,1,0.507228434,0.627198815,0.05252419,1,0.50650084,0.631073952,0.023125704,1,0.506543458,0.629449785,0.023121115,1,0.506518722,0.627827525,0.023032837,1,0.503562629,0.614884317,0.113390289,1,0.501926422,0.616651595,-0.017736552,1,0.490472734,0.637053251,0.062114429,0.999998689,0.490098149,0.636366665,0.024490325,0.999998569,0.45090276,0.605024278,0.205878228,0.999940038,0.463638604,0.612660229,-0.148298085,0.999959588,0.431272984,0.666881621,0.278161615,0.070110537,0.437428772,0.686827123,-0.332991213,0.994156003,0.462569624,0.737804532,0.255494922,0.204101056,0.46758619,0.749582291,-0.42084831,0.97149843,0.475858778,0.752090693,0.265669584,0.2012766,0.477312565,0.763168335,-0.455046743,0.954806805,0.47860074,0.75502032,0.239213511,0.230533987,0.481536776,0.75650394,-0.44438529,0.948687911,0.473904997,0.752402127,0.241400793,0.207478464,0.476433367,0.750711203,-0.417254746,0.930320442,0.31499204,0.649298012,0.113879882,0.999876142,0.315161288,0.657042921,-0.113540813,0.999979377,0.206558347,0.663605869,0.115589842,0.254876405,0.194101572,0.67981416,-0.133530796,0.99640733,0.103022262,0.663626134,0.137534052,0.49532944,0.083784565,0.677061379,-0.142855972,0.983981311,0.083672002,0.650815845,0.135790497,0.857991099,0.065059714,0.659752548,-0.148507208,0.97257936,0.09032575,0.719046831,0.075164199,0.807066083,0.068011634,0.741418421,-0.242624715,0.972403944
326,0.500861764,0.641420007,0.036784437,1,0.509107471,0.632756412,0.0514476,1,0.509122968,0.631235242,0.051514793,1,0.509240031,0.62975502,0.051359177,1,0.509292424,0.632476091,0.021687198,1,0.509566903,0.630541444,0.021723745,1,0.509778023,0.628615558,0.021648342,1,0.505606413,0.617269337,0.112462737,1,0.505629361,0.616228402,-0.018130211,0.999999762,0.491994321,0.638645411,0.062306594,0.999994755,0.492225587,0.637298644,0.024181906,0.999996066,0.451828957,0.609544933,0.204822868,0.999892354,0.467306703,0.61255455,-0.144027382,0.999973655,0.426837206,0.665894806,0.284281671,0.038472403,0.436328709,0.686080992,-0.302937329,0.99463141,0.454617262,0.738543689,0.266833365,0.081494786,0.465181649,0.749675691,-0.366715968,0.969613254,0.46719408,0.75268209,0.276195943,0.090910114,0.474291712,0.763527751,-0.395247906,0.94697696,0.471246243,0.756842494,0.249773547,0.10927625,0.479223013,0.757374704,-0.385898888,0.942672849,0.466657728,0.753882051,0.253459066,0.097577237,0.474492371,0.751341164,-0.362623483,0.922536016,0.316963345,0.656476915,0.112992987,0.999878645,0.31802243,0.662580669,-0.112655237,0.999986768,0.213166475,0.668269575,0.136634663,0.114514589,0.195763409,0.683375895,-0.128592938,0.993716419,0.113193847,0.666027069,0.206966802,0.315216601,0.083418943,0.678787649,-0.139191434,0.981379032,0.094390109,0.652903795,0.208939999,0.586800277,0.064405039,0.660269082,-0.144470304,0.937113166,0.099460863,0.717461705,0.148473769,0.568427622,0.067395441,0.742443442,-0.233602569,0.955808699
327,0.507239401,0.643066764,0.036538668,1,0.514731586,0.632475853,0.050411731,1,0.514751792,0.630578697,0.050509293,1,0.514866412,0.628718078,0.050373413,1,0.514471233,0.633249879,0.021989468,1,0.514443278,0.631727815,0.021994736,1,0.514353812,0.630198121,0.021887982,1,0.509641826,0.616309345,0.108951554,1,0.508177817,0.619290233,-0.018369952,1,0.498003483,0.641607046,0.059712093,0.999998689,0.497572124,0.641181588,0.023745181,0.999998927,0.453199297,0.610757649,0.205830008,0.999928474,0.466936588,0.622430861,-0.151442796,0.999982715,0.431503952,0.657430768,0.304151952,0.03821056,0.43494463,0.690262616,-0.346228212,0.991247356,0.470691204,0.727062225,0.318343103,0.09473028,0.464132786,0.750027478,-0.459502786,0.973634303,0.485563517,0.740344226,0.328019232,0.11662703,0.472930282,0.763127744,-0.492417574,0.96522361,0.490767956,0.744972289,0.305748194,0.138934076,0.477692217,0.757453859,-0.484550059,0.964396834,0.486048877,0.742919624,0.306266099,0.126229554,0.473423809,0.752039492,-0.457449138,0.949143291,0.31910941,0.656923652,0.114461914,0.999972343,0.320238173,0.666365504,-0.114254773,0.99999702,0.210910007,0.667364895,0.128597096,0.323920846,0.196311086,0.68792522,-0.14472799,0.99684,0.108123638,0.665806532,0.178397194,0.607166648,0.083241209,0.679295301,-0.14936322,0.989992201,0.088507034,0.653103232,0.178473279,0.801928759,0.063842438,0.660035551,-0.153888687,0.958690822,0.095710538,0.71648103,0.122926734,0.769521534,0.067312501,0.744651794,-0.245197743,0.975852787
328,0.505420089,0.648773909,0.023492306,1,0.513331473,0.637292325,0.03878184,1,0.513340056,0.635312378,0.038873121,1,0.513428271,0.633366227,0.038731497,1,0.513192356,0.637683094,0.0073246,1,0.513217092,0.63576287,0.00733791,1,0.513173521,0.633846283,0.007221311,1,0.508315504,0.619174182,0.106656298,1,0.507228255,0.620431721,-0.036355674,1,0.49601683,0.646247804,0.05030448,0.999999046,0.495697588,0.645446241,0.010307599,0.999999404,0.452330917,0.612145841,0.208248824,0.999954224,0.467567056,0.621911883,-0.160246685,0.999992728,0.428889841,0.652827203,0.327400506,0.031996496,0.436387151,0.68786031,-0.375994712,0.997185767,0.466379255,0.723280072,0.363829851,0.075751193,0.466394752,0.750231862,-0.493382692,0.98542124,0.480225027,0.736474574,0.377775997,0.093007877,0.474347681,0.763296008,-0.523849547,0.979150772,0.485586494,0.740316451,0.355005562,0.113254957,0.478489071,0.758204162,-0.51546222,0.978355527,0.481133699,0.738471866,0.352906466,0.104650937,0.474443197,0.752578318,-0.490651518,0.967977583,0.319007337,0.664965749,0.115071572,0.999970436,0.321531594,0.673551381,-0.114915133,0.999998093,0.211553782,0.670345604,0.148335546,0.407327801,0.19772695,0.693050027,-0.146866485,0.998855233,0.11184077,0.667519152,0.213922411,0.672838986,0.084971197,0.681485355,-0.156910121,0.996729016,0.092506163,0.655397534,0.215608269,0.846751332,0.065419242,0.662639976,-0.161931455,0.9820593,0.098290965,0.716325402,0.158506572,0.837953985,0.067215562,0.743379653,-0.249814108,0.991264343
329,0.509010911,0.648403883,0.029782664,1,0.516400158,0.636591077,0.043359958,1,0.516379774,0.634282291,0.0434824,1,0.516429186,0.632007241,0.043339524,1,0.515987456,0.637717843,0.013565737,1,0.515825212,0.636067212,0.013575019,1,0.51559031,0.634423792,0.013477298,1,0.510228992,0.618300855,0.105775014,1,0.508449137,0.621955812,-0.034814257,1,0.499064982,0.646177173,0.054419667,0.999999642,0.498440266,0.646309435,0.016229397,0.999999762,0.452340513,0.610807478,0.205109671,0.9999789,0.467694342,0.629707992,-0.157544374,0.999997139,0.42094174,0.646399677,0.341035485,0.026616553,0.434254169,0.688763082,-0.375580639,0.992888927,0.46525079,0.723153234,0.416062504,0.040975168,0.466535896,0.75010407,-0.50536716,0.974219084,0.478358835,0.736531079,0.433952421,0.054000579,0.474112988,0.762795448,-0.534382403,0.966493607,0.480724335,0.740398943,0.411037862,0.06505537,0.478880167,0.757408857,-0.526182532,0.965405583,0.476320416,0.738566816,0.406591743,0.060511865,0.475376755,0.751926363,-0.502717614,0.948016882,0.319520116,0.667619407,0.11448516,0.999981761,0.322850674,0.681246758,-0.114310279,0.999999285,0.215426162,0.674021482,0.166608945,0.272695214,0.201732948,0.698351443,-0.149079859,0.999292016,0.11899332,0.668375552,0.260871708,0.60087055,0.086801097,0.6822806,-0.163615927,0.998516738,0.100266337,0.656639695,0.265846282,0.780589104,0.066415176,0.663582265,-0.168379799,0.986962378,0.104384705,0.713953674,0.214431494,0.767822504,0.067835309,0.742414534,-0.251763076,0.994235218
330,0.514097512,0.65168339,0.017834703,1,0.520233154,0.639473557,0.034384929,1,0.52017796,0.63739115,0.034490131,1,0.520185232,0.635342956,0.034367196,1,0.51976639,0.640452981,0.002961367,1,0.519441485,0.638851523,0.002963435,1,0.519050479,0.637244821,0.002837586,1,0.513319552,0.62208569,0.099807672,1,0.51081866,0.62568289,-0.039531201,1,0.504514098,0.650679171,0.04368189,0.999999762,0.503545702,0.650252759,0.004455562,0.999999762,0.452960581,0.61266166,0.207084969,0.999980569,0.470151842,0.634378314,-0.164983481,0.99999547,0.416890234,0.645771265,0.383110613,0.013422879,0.433906019,0.693947494,-0.427566826,0.973972738,0.453781039,0.718276322,0.51774323,0.034301292,0.467449605,0.748465121,-0.617502093,0.922556221,0.467662185,0.732105315,0.546936691,0.048130687,0.474994093,0.757923365,-0.649151623,0.928615451,0.47223711,0.736314774,0.525065243,0.056344114,0.479007185,0.75353533,-0.639285445,0.927836418,0.467726558,0.735093296,0.509955645,0.052410189,0.475118011,0.749544263,-0.615402341,0.896470904,0.320795834,0.673138797,0.114924237,0.999995232,0.326685101,0.688297331,-0.114848398,0.999999523,0.212527201,0.671433151,0.136686534,0.367569894,0.203689858,0.702466369,-0.149347693,0.996197343,0.112880871,0.66327405,0.181031421,0.65330869,0.091693424,0.68023777,-0.162528083,0.990507364,0.093647256,0.65182513,0.181440845,0.797624588,0.071609028,0.660400331,-0.167874962,0.957197845,0.103642963,0.713047266,0.124571338,0.805850744,0.070356056,0.740813434,-0.249783441,0.980076492
331,0.51554203,0.653300107,0.016953241,1,0.521457732,0.640682518,0.033928063,1,0.521480024,0.638813317,0.034009568,1,0.52156049,0.636985958,0.033884145,1,0.520682216,0.641197026,0.002390317,1,0.52016592,0.639452577,0.002390908,1,0.51959312,0.637689948,0.002261834,1,0.51473707,0.623861432,0.101256803,1,0.511206329,0.626182795,-0.03640395,1,0.506509185,0.653067648,0.043921862,0.999999762,0.505071759,0.652011752,0.004791195,0.999999762,0.453835011,0.614972234,0.208506256,0.999981165,0.470821083,0.63537848,-0.161128014,0.999995589,0.414492905,0.64560008,0.383598059,0.009439892,0.430550426,0.691989839,-0.396618277,0.96597755,0.452122688,0.717140257,0.511743248,0.027495766,0.468063027,0.749640048,-0.579576313,0.919139981,0.46584177,0.730984926,0.541571021,0.04138279,0.47717309,0.758542478,-0.609424949,0.919681072,0.469563574,0.735273123,0.518924832,0.047759015,0.481676191,0.755912602,-0.596689105,0.918139577,0.464787543,0.734230995,0.503901005,0.043857355,0.476818025,0.752392232,-0.575488567,0.881780982,0.323480278,0.678474784,0.114446595,0.999992371,0.330619752,0.692128181,-0.114551738,0.999999285,0.214125007,0.67578572,0.136481985,0.218555912,0.207844943,0.706100881,-0.147116631,0.98690635,0.110538162,0.663123846,0.179760188,0.508152306,0.096395768,0.681923509,-0.170691192,0.976004779,0.091014244,0.652370095,0.173859701,0.717806339,0.07528621,0.662267685,-0.175572038,0.92942363,0.099106327,0.706369758,0.098706603,0.715845227,0.077330887,0.73946929,-0.255532205,0.956197977
332,0.518400908,0.656377554,0.010634263,1,0.5245983,0.642877817,0.025967216,1,0.524605632,0.64076668,0.02605344,1,0.524676621,0.638689816,0.025973111,1,0.523639381,0.643519461,-0.005555563,1,0.523025632,0.641676188,-0.005546368,1,0.522357702,0.639818788,-0.005638666,1,0.517501712,0.625109911,0.091634542,1,0.513532519,0.627711415,-0.046081655,1,0.508994579,0.655802727,0.037357446,0.999999881,0.50754416,0.655220747,-0.001836128,0.999999881,0.456888586,0.619921267,0.203973174,0.999977589,0.470519215,0.637815893,-0.155475214,0.999995947,0.414737612,0.647034883,0.352446526,0.008001068,0.424045026,0.693465829,-0.373883098,0.954126418,0.449927658,0.717379391,0.438690603,0.033791848,0.465847164,0.753512561,-0.528473318,0.905683577,0.463154316,0.730058551,0.461332887,0.053587951,0.476415098,0.763791263,-0.558778286,0.89908129,0.468316138,0.734306037,0.438973337,0.063242033,0.481831223,0.758948028,-0.545699596,0.89787966,0.463675588,0.734108925,0.429625094,0.0569706,0.476916611,0.754797816,-0.524263382,0.849611461,0.332425356,0.688374639,0.113870189,0.999960899,0.338231981,0.699391484,-0.113810442,0.99999702,0.220592812,0.680480003,0.135756478,0.060171209,0.214360803,0.710038602,-0.146765217,0.981562972,0.119517669,0.672581673,0.193252161,0.248976067,0.101190768,0.687089264,-0.155318946,0.975549996,0.100540519,0.665049553,0.192760631,0.469684273,0.08056663,0.6699633,-0.159966871,0.904454768,0.104693018,0.706299186,0.130045265,0.518442631,0.081489265,0.738111317,-0.244313315,0.950425744
333,0.517826438,0.657128274,0.004401125,1,0.524699986,0.645031035,0.021525167,1,0.524680674,0.64319545,0.021577794,1,0.524734735,0.641369879,0.021460567,1,0.523979545,0.644913554,-0.010110682,1,0.52352643,0.642845809,-0.010121144,1,0.523019135,0.640757024,-0.01017941,1,0.518001854,0.628516138,0.092431284,1,0.514885962,0.62813133,-0.04698417,1,0.507918894,0.656221569,0.033723835,0.999998927,0.506921053,0.655002177,-0.00607458,0.999999046,0.45889169,0.627268076,0.204096407,0.999976158,0.467688024,0.631543577,-0.152138382,0.999993324,0.416201115,0.654102445,0.339100152,0.022486569,0.413299978,0.689998806,-0.327131212,0.988144636,0.4651317,0.715009332,0.389369696,0.062990606,0.462828159,0.754573107,-0.434704006,0.967397869,0.483826727,0.72686547,0.402469337,0.093375154,0.47597456,0.770133078,-0.465364546,0.95803225,0.490876913,0.732140541,0.38051635,0.111836463,0.483537257,0.761199057,-0.45520997,0.95638001,0.484769911,0.731182277,0.377794594,0.109161228,0.477931827,0.755585134,-0.431107461,0.938404202,0.331172198,0.693258524,0.113093853,0.999975681,0.334074527,0.695524931,-0.11305134,0.999993443,0.218213081,0.684899986,0.133591667,0.322195292,0.210674331,0.702210128,-0.142421767,0.994867206,0.115957394,0.671204329,0.188158587,0.67630291,0.09993206,0.679298341,-0.118823752,0.989217758,0.096284136,0.660615504,0.185438797,0.814889073,0.080373414,0.66204232,-0.11948967,0.949879169,0.101593241,0.705389857,0.110402249,0.833572924,0.079693288,0.727653265,-0.208356902,0.977743268
334,0.519501984,0.660518289,0.008023595,1,0.525662899,0.646998584,0.024349455,1,0.525496185,0.6448915,0.024411608,1,0.525411785,0.642789304,0.024294723,1,0.525298297,0.647376001,-0.00752935,1,0.524932861,0.645464957,-0.007520779,1,0.524521947,0.64352572,-0.007570341,1,0.518257499,0.62940228,0.092740119,1,0.516055763,0.630620897,-0.04717895,0.999999881,0.50924623,0.65934962,0.036538132,0.999998212,0.508571744,0.65881902,-0.003582642,0.999998331,0.459313482,0.631449759,0.204221278,0.999986172,0.46808672,0.634729266,-0.149479598,0.999992132,0.417189986,0.655210733,0.335356295,0.024533914,0.412568867,0.688019037,-0.314895481,0.989059687,0.460795701,0.717843473,0.353506625,0.063580692,0.462980092,0.754077196,-0.400329202,0.943421423,0.478396744,0.72954458,0.359376132,0.093264461,0.478241295,0.770857394,-0.428910315,0.924499094,0.486557305,0.733397186,0.336203277,0.110918589,0.486124367,0.760996103,-0.417790264,0.92094326,0.480829328,0.732836604,0.34038642,0.109722979,0.479622275,0.754578948,-0.395719439,0.896779656,0.334135562,0.699575961,0.111710295,0.999988914,0.337095678,0.70127666,-0.111659966,0.999995828,0.217841625,0.686221063,0.115037575,0.20762606,0.210893393,0.702579737,-0.138575524,0.991111696,0.115348421,0.671929419,0.144855887,0.588677227,0.099381074,0.676671803,-0.13361159,0.987832248,0.096152045,0.661125541,0.143118277,0.757609725,0.079395637,0.659774005,-0.136608556,0.946804583,0.101179436,0.705036521,0.069946155,0.815487921,0.081167772,0.721015334,-0.225984216,0.976296246
335,0.522480249,0.665665269,0.013343441,1,0.528147519,0.652297258,0.03088906,1,0.527864337,0.649907529,0.030890521,1,0.527660429,0.647511184,0.030788358,1,0.527935982,0.653438151,-0.007007242,1,0.527623296,0.651855588,-0.007122374,1,0.52725625,0.650236428,-0.00680141,1,0.520192444,0.634519398,0.104620315,1,0.518612444,0.638457537,-0.03827174,0.999999881,0.512359977,0.664184511,0.043395258,0.999998569,0.511910439,0.664411902,-0.002862796,0.999998569,0.462596416,0.635228395,0.210244626,0.999989629,0.470843941,0.642318904,-0.137737498,0.999994516,0.423571348,0.655601919,0.342826933,0.016129671,0.411780685,0.687919855,-0.311295301,0.985432208,0.46743542,0.716293693,0.37881729,0.051330294,0.462807566,0.751203835,-0.414980233,0.919721723,0.484252512,0.727802157,0.388985097,0.081150815,0.477522612,0.767255545,-0.442761034,0.898379922,0.49068135,0.730721235,0.365704089,0.095997922,0.486014605,0.758342922,-0.43235293,0.895954013,0.485251725,0.730154097,0.367313117,0.091295905,0.480056822,0.752004266,-0.410744041,0.859572351,0.33732146,0.699866176,0.111066915,0.999988198,0.34084481,0.704586148,-0.111083291,0.999997497,0.222017914,0.688960493,0.119106039,0.224123687,0.213493556,0.709302604,-0.139120862,0.995535374,0.1174713,0.674341202,0.15003635,0.616506219,0.100100622,0.678919137,-0.144290999,0.994217873,0.097011879,0.663570702,0.149078146,0.76456356,0.079670712,0.662568808,-0.148186937,0.962491512,0.103701398,0.704014719,0.08037971,0.783554256,0.082856521,0.721531868,-0.235151604,0.98390919
